island_name,year,TA_ha,PLAND,PD,ED,TCA_ha,ENN_MN_m,n_patches
Nicobar Islands_1,2004,94784.23567282753,99.9932806652161,1.902137350324341,130.1381078127801,54986.02478086486,291.0986078336413,48
Nicobar Islands_1,2005,94782.11738248181,99.99104596026157,0.8385159654306045,106.55776758073655,58526.790154188864,436.26146216617394,36
Nicobar Islands_1,2006,94787.45568045885,99.99667763439075,2.609255985666477,53.03419728760821,55650.063502396,128.46489305224617,33
Nicobar Islands_1,2007,94782.93046469778,99.99190372693182,2.6369816175846528,169.16492012239232,57382.91972035015,380.8472536583475,23
Nicobar Islands_1,2008,94780.10759523328,99.98892572139492,3.509343556790903,53.424504141486935,28905.36960772807,491.97575449824603,49
Nicobar Islands_1,2009,94782.83996499205,99.99180825364546,0.5562035622489062,180.4709940111321,70163.07636121902,334.8956557729706,9
Nicobar Islands_1,2010,94781.42190063032,99.99031225690383,3.5317533668665795,170.8656170252781,67654.46477547966,232.02865720498554,33
Nicobar Islands_1,2011,94774.51144875765,99.98302202822053,0.5122858284757393,40.70945567797662,70050.92282648482,322.89307684681546,35
Nicobar Islands_1,2012,94777.90388112109,99.98660089805101,4.706653868043114,194.9961289835103,35101.24168832526,187.41373715497704,2
Nicobar Islands_1,2013,94770.6130145642,99.97890934828284,3.2946101715627427,52.61116879750636,59450.31943291743,156.76208937356003,21
Nicobar Islands_1,2014,94779.84969402556,99.98865364674386,1.8956970444560137,151.39239938074684,59954.3165342285,188.62735633357514,48
Nicobar Islands_1,2015,94780.99728864306,99.98986430957046,1.9018074349912244,60.38844985952784,32831.54849427056,487.85474963860054,45
Nicobar Islands_1,2016,94770.92315924818,99.97923653754815,4.539884059820914,92.53492944698144,38860.53695705608,340.29651291375416,47
Nicobar Islands_1,2017,94769.54576972681,99.97778345100883,1.0566906402104181,147.265901899686,34919.11070587317,60.942184894154224,49
Nicobar Islands_1,2018,94780.42766908184,99.98926338550062,4.973297502906971,99.28945765827916,34854.19478670325,447.57231001981654,41
Nicobar Islands_1,2019,94753.94242327902,99.96132259346649,1.7206764928855174,115.02534369874309,51486.969088509686,491.14921267222053,21
Nicobar Islands_1,2020,94774.8776399847,99.98340834417152,1.4155267987617686,102.20317611249997,40147.7868641176,227.6111600642625,3
Nicobar Islands_1,2021,94762.14804406138,99.9699791694899,0.5761648194767659,126.85137307284225,75244.20731791618,113.03780685643582,27
Nicobar Islands_1,2022,94769.86038150138,99.97811535286203,1.6804987447691428,171.24726103568815,26722.522779837815,369.00994860955336,39
Nicobar Islands_1,2023,94768.97605229207,99.97718242368664,4.065869661844717,163.92154498904435,68256.72868753235,460.9582486504121,7
Nicobar Islands_2,2000,189.19553421964352,100.0,4.011646376937199,133.4931468477754,117.5245058522884,408.10670124624545,12
Nicobar Islands_2,2001,187.36560849621753,99.0327859846303,0.23532218218115306,119.98433014643615,86.76610422072103,352.4117608828397,25
Nicobar Islands_2,2002,187.7304093694603,99.22560283664924,4.911020352721602,169.39736539317903,134.46054860530708,162.6131122321388,42
Nicobar Islands_2,2003,183.99383169667504,97.25062087515785,1.8649341429151884,34.14149740385811,94.45248943648296,396.49709889437486,44
Nicobar Islands_2,2004,181.4040232372989,95.88176802667066,2.34059929190727,169.98438425227647,57.43759676966352,235.10925727550534,35
Nicobar Islands_2,2005,181.91480995840698,96.15174623900789,3.657847535241042,195.41189509788157,92.73656983728418,195.3304128235607,17
Nicobar Islands_2,2006,182.60614610664038,96.51715451943316,2.2242516141456363,151.36810216983193,64.00643368676005,132.95015344911653,23
Nicobar Islands_2,2007,181.1982322327724,95.77299642940473,3.4736495137502956,21.056783146604285,135.7407121832051,249.058503378997,32
Nicobar Islands_2,2008,178.60481424317007,94.40223575035427,3.601520021230306,135.43750157636896,65.71948784727212,479.68937629843737,39
Nicobar Islands_2,2009,175.82453128489126,92.93270690034923,2.2347972035216666,148.70747014674552,40.19870572864676,304.71674472233434,37
Nicobar Islands_2,2010,182.3930645025589,96.40452944878318,1.7752103669103678,27.441822504553958,46.78276188129228,190.1359892260824,5
Nicobar Islands_2,2011,175.87166603970266,92.95762014949428,0.5793873871899072,103.40701627219815,85.13649469790832,127.94084145950683,30
Nicobar Islands_2,2012,171.4996079320738,90.64675265166358,0.3354887285654653,190.33768900236333,125.53912485601947,167.40213050377128,10
Nicobar Islands_2,2013,170.49126586321592,90.11378971835921,2.56536766704243,172.73306982578123,101.47915981509485,123.32049218664336,24
Nicobar Islands_2,2014,162.37381052386763,85.82327864851311,4.72683282591332,174.76779737545073,94.47592839381736,410.4271826070799,12
Nicobar Islands_2,2015,172.9617108799968,91.41955257738783,3.252112270367531,97.06804919338816,91.21483019496029,473.65916394943633,3
Nicobar Islands_2,2016,161.5052899691331,85.36421889410778,3.292275382103161,49.27002837658162,58.8487607787888,146.56510386876835,46
Nicobar Islands_2,2017,180.230877665529,95.26169759181147,0.5627705077040491,139.7712869491078,43.74441108819173,193.5390336321926,26
Nicobar Islands_2,2018,161.7919651573782,85.5157421261056,1.7690603903747764,59.53196036482159,80.51131774455166,361.80066141137274,45
Nicobar Islands_2,2019,153.00106189175585,80.86927766177172,0.29201300071066666,89.40974602595996,119.42472348739638,296.5873474616393,37
Nicobar Islands_2,2020,156.67709167041778,82.8122568096803,4.053490222409594,198.19597698012794,70.1240608882554,217.40813860675243,39
Nicobar Islands_2,2021,160.40839783081037,84.78445249378181,4.348871375327638,116.75467150731698,55.04544357002066,355.9301509551106,23
Nicobar Islands_2,2022,153.295619374849,81.02496710989115,0.6053069572960698,181.48505226911766,77.1309090999735,421.90585974848375,22
Nicobar Islands_2,2023,167.4271206990723,88.49422444860696,0.5899259470931306,20.162206382000093,129.77692987605408,431.2144148430154,9
Nicobar Islands_3,2000,11.63797752078473,100.0,4.755303638548944,190.61535791813566,6.331789855083991,334.32674547640966,5
Nicobar Islands_3,2001,10.698161363237633,91.92457490256668,1.7104562723125885,137.77850665463728,6.9690467455560965,406.21056967663185,39
Nicobar Islands_3,2002,10.364359211638659,89.05636046408007,2.5226594930426494,20.936164403162415,5.490180682471836,248.68872561801965,23
Nicobar Islands_3,2003,7.68135655504228,66.0025037969341,3.5585742710056034,194.04386935508563,4.707273608242762,426.6337434068182,17
Nicobar Islands_3,2004,9.031241464047989,77.60146853625326,0.5121233499634875,143.1841349772328,2.2005324608846535,419.8370266806603,2
Nicobar Islands_3,2005,8.527861665970482,73.27614828899809,0.5157047990174405,197.46151991522333,3.6206100762866287,216.7889661801009,17
Nicobar Islands_3,2006,0.11274032433000158,0.9687278062588978,4.931405212732067,153.14185519919891,0.047999841489016766,87.57532251440094,44
Nicobar Islands_3,2007,2.274732898558776,19.54577498105869,2.178687845310184,182.20733316799985,0.6067133224549811,271.6812969308866,13
Nicobar Islands_3,2008,2.7755524794077253,23.849096412591923,2.9002178235045526,150.78503357302696,1.8327442419221502,420.2556583445119,39
Nicobar Islands_3,2009,0.0,0.0,2.9585069489760825,192.81278421016296,0.0,178.57043882683732,33
Nicobar Islands_3,2010,3.2840399429929406,28.218304573349123,4.819790443258995,12.309350191065105,2.5678804726611975,69.42196037775925,21
Nicobar Islands_3,2011,5.421864596364879,46.587687479905796,4.63075231809562,184.6319859029453,1.9073799803025375,362.9350053979914,18
Nicobar Islands_3,2012,2.6460997464181784,22.73676626108276,1.162364622273807,65.95384989949167,2.110261438647926,363.6162751387167,3
Nicobar Islands_3,2013,0.0,0.0,0.3226872636731436,63.38300602252376,0.0,450.61870275091235,12
Nicobar Islands_3,2014,2.3961001361311585,20.588630042048692,1.74473431750512,42.23918174015745,1.4091680956966195,224.72077279544249,28
Nicobar Islands_3,2015,2.38894818907257,20.52717652019908,4.874534557564216,197.38004145112455,1.478512935246877,291.2433648548542,33
Nicobar Islands_3,2016,0.0,0.0,3.0536312219141633,61.48195207787468,0.0,84.29017081962343,6
Nicobar Islands_3,2017,0.0,0.0,3.656025591102964,126.54888722780008,0.0,469.72781750930596,45
Nicobar Islands_3,2018,0.0,0.0,2.1151500712683085,157.74443390969284,0.0,493.378722799477,11
Nicobar Islands_3,2019,0.0,0.0,1.9663651974920056,194.2837355847746,0.0,427.247917120012,34
Nicobar Islands_3,2020,0.5333214917049887,4.582595994471621,0.7558753821231027,12.597673317129484,0.13077866222939463,361.2714787260104,5
Nicobar Islands_3,2021,0.0,0.0,4.983520501662136,115.53202406449921,0.0,475.1445784470926,10
Nicobar Islands_3,2022,0.0,0.0,1.2813156784151962,48.95861241623973,0.0,173.62930866165897,4
Nicobar Islands_3,2023,0.0,0.0,3.3913333535886983,127.44436568700021,0.0,101.10091648983305,26
Nicobar Islands_4,2000,14603.024915507594,100.0,2.4334324142661696,167.96058311187522,5617.2922035831925,417.37358084587805,44
Nicobar Islands_4,2001,14601.683508550292,99.99081418428672,4.3956026530258905,86.66174458035543,4094.445472407451,62.95220434100254,15
Nicobar Islands_4,2002,14599.670910715762,99.97703212306192,3.2328706491737877,162.95848682867876,10831.359125749123,327.7686704437814,34
Nicobar Islands_4,2003,14599.947271492965,99.97892461300015,2.9905966655877023,84.52636856894914,6752.255930786759,456.8714125221868,38
Nicobar Islands_4,2004,14598.319452823098,99.96777747958575,4.561309264176038,66.6122957929706,7505.891865460052,363.9388421720585,29
Nicobar Islands_4,2005,14599.421864400627,99.97532667972688,4.640279363291323,103.50209568511225,5182.015634214472,256.6110903072176,34
Nicobar Islands_4,2006,14594.437664347795,99.94119539472483,1.8023257003045299,49.73485030491769,7994.686434344202,203.70344470544526,47
Nicobar Islands_4,2007,14598.171678427532,99.96676553585205,0.727424610893085,38.86151176733593,4135.608075665579,338.3936351614466,40
Nicobar Islands_4,2008,14590.66689791287,99.91537357728123,2.117139950351888,176.12034492233926,7428.715969773651,487.89965717154695,19
Nicobar Islands_4,2009,14587.430741910195,99.89321271662806,1.7909048763296953,76.04765075170987,3195.8553014420554,296.9218891433339,5
Nicobar Islands_4,2010,14591.113233987104,99.91843004042374,1.1110352201883835,79.21127359913434,7325.473688590206,360.67767288321437,9
Nicobar Islands_4,2011,14596.00212083482,99.95190863048302,2.457612430875837,140.67909624825577,7400.088537092465,120.63995722228718,48
Nicobar Islands_4,2012,14595.925512230207,99.95138402270445,1.4567004759212985,163.17824316068166,9472.110725232631,133.0344587103698,15
Nicobar Islands_4,2013,14586.061397910842,99.88383559094844,4.627804619626422,54.86214129230682,9568.06603224501,289.06958928809036,2
Nicobar Islands_4,2014,14580.328025806786,99.84457405344351,0.27974769416392975,57.963019425363946,9156.58818072348,452.8430769592397,46
Nicobar Islands_4,2015,14578.6585502874,99.83314165824426,0.2493135483946114,174.7708464041974,6013.5217441858895,228.7237246268371,25
Nicobar Islands_4,2016,14577.327190561342,99.82402464492844,0.9931910045321946,117.15336748357892,10268.648160021154,90.14194792042528,44
Nicobar Islands_4,2017,14588.577897013074,99.90106831578997,1.7803416349634753,100.05428887180567,6025.995653375431,341.9702781312092,18
Nicobar Islands_4,2018,14591.678067729234,99.92229796330547,2.7318220549108845,121.49981242396703,9444.663309310909,244.24679580335572,19
Nicobar Islands_4,2019,14582.729895667982,99.86102180913176,1.7534894859723988,180.93300545755233,8232.434201179412,159.95891995909454,45
Nicobar Islands_4,2020,14583.114461069166,99.86365527311204,4.675089936423386,11.431528995474201,4888.25528073868,214.41056885332594,48
Nicobar Islands_4,2021,14587.463452249918,99.89343671364178,1.0141784178513984,64.16808205183095,4434.941281418427,453.5444410818913,3
Nicobar Islands_4,2022,14574.716039651776,99.80614375432752,2.1109444522493415,196.6519372126352,3894.7043186265682,229.03501957058373,28
Nicobar Islands_4,2023,14559.874766856143,99.70451225755544,0.12597003134826656,195.26276095957707,7199.119414168488,375.30324347979905,2
Nicobar Islands_5,2000,2.48943715511029,100.0,2.9009021784025095,63.19602779545399,1.647250010111743,134.1696868508855,4
Nicobar Islands_5,2001,1.351282497185665,54.280643092827894,2.58729085555383,56.057849158865245,0.3633626942186111,324.7790190987347,38
Nicobar Islands_5,2002,0.0,0.0,0.8563773048435913,101.41661935241532,0.0,73.3205915700921,10
Nicobar Islands_5,2003,0.0,0.0,2.789717701455989,48.32878784274481,0.0,89.54065005919557,37
Nicobar Islands_5,2004,0.47317175862431204,19.007178295422726,0.6718107142942384,99.90157819985953,0.2667085275036793,407.4302524849081,31
Nicobar Islands_5,2005,0.0,0.0,4.170035098159873,193.35511302663738,0.0,378.8903638416399,9
Nicobar Islands_5,2006,0.0,0.0,1.9582200663226221,186.0253904820451,0.0,71.64258978383947,29
Nicobar Islands_5,2007,0.0,0.0,3.9968098281134625,48.30919080907146,0.0,123.91960906894683,5
Nicobar Islands_5,2008,0.0,0.0,3.2054169622288686,182.49456478787803,0.0,314.7380041077755,18
Nicobar Islands_5,2009,0.0,0.0,2.2517610519940705,81.61944159073244,0.0,185.62004337386392,23
Nicobar Islands_5,2010,0.0,0.0,2.9296827274400163,77.51886584549521,0.0,289.3358658596783,40
Nicobar Islands_5,2011,0.0,0.0,2.759961622005704,91.9903471959241,0.0,378.7471115641857,42
Nicobar Islands_5,2012,0.0,0.0,3.9907234274244505,127.81382362641757,0.0,452.2516623729309,36
Nicobar Islands_5,2013,0.0,0.0,3.7867752881902317,144.3262876362572,0.0,114.40759349681133,4
Nicobar Islands_5,2014,0.0,0.0,3.836047560129384,176.5854709847324,0.0,419.5657871024058,31
Nicobar Islands_5,2015,0.0,0.0,2.339301074480224,124.75199569377737,0.0,292.93728670077655,29
Nicobar Islands_5,2016,0.0,0.0,3.639037585126025,146.80694194375414,0.0,362.276800010195,36
Nicobar Islands_5,2017,0.0,0.0,3.0352438874089,167.09177728372487,0.0,204.13591573034452,6
Nicobar Islands_5,2018,0.0,0.0,2.36382843785625,189.98383452624492,0.0,313.80342440755874,18
Nicobar Islands_5,2019,0.0,0.0,0.1887399007221185,175.70354269938878,0.0,304.309932615144,4
Nicobar Islands_5,2020,0.0,0.0,0.21281076345942385,133.75977008776675,0.0,218.4959163741899,9
Nicobar Islands_5,2021,0.0,0.0,3.7085767545611423,187.52973280611283,0.0,252.87771713185944,46
Nicobar Islands_5,2022,0.0,0.0,0.9110505007997198,45.40096710388293,0.0,199.46588569472252,40
Nicobar Islands_5,2023,0.0,0.0,1.9585979220891896,151.4074338502249,0.0,404.5054499215216,26
Nicobar Islands_6,2000,80.00070931858303,100.0,2.051026598595622,112.10516455820535,60.15360293393857,205.85569746468255,18
Nicobar Islands_6,2001,78.77945385144942,98.47344420126292,4.600428152202576,121.54296258594778,17.30847641585992,460.737258295608,24
Nicobar Islands_6,2002,77.26781345630839,96.58391046085409,0.9110152553970717,16.437040446853047,29.89367322150011,401.22306839573946,43
Nicobar Islands_6,2003,75.65552002294515,94.56856153820556,0.16416283728283482,136.072100683175,23.212746198380362,482.48164286125484,49
Nicobar Islands_6,2004,74.65687710524274,93.3202689590416,4.317096887664596,111.66324659739514,23.19422857424719,184.81816029491466,32
Nicobar Islands_6,2005,76.99763573816983,96.24619130756177,3.7748063049559715,49.8820626881613,56.888361378508186,142.31283821690323,29
Nicobar Islands_6,2006,71.37592543512356,89.21911573419506,1.9508571424568297,168.94731452554325,39.43321187846825,182.3201056494372,47
Nicobar Islands_6,2007,70.96040815206278,88.69972373554903,2.71883386716051,101.40671019364133,35.35298407729734,394.4103264798083,4
Nicobar Islands_6,2008,73.81757175263978,92.27114657031296,4.322749542966235,189.76193780539023,31.297586694773695,171.8351029145992,46
Nicobar Islands_6,2009,68.39190001868256,85.4891170356112,4.023673880281994,195.99697276703262,48.13923343139086,440.14719200518556,8
Nicobar Islands_6,2010,74.59426943103078,93.24201006015778,1.1876635934714523,53.904211351733565,44.99046289306098,58.86974198946387,47
Nicobar Islands_6,2011,65.10489127548527,81.38039253654759,4.448556364316165,115.77710110883956,41.17805321424191,412.3917353110573,24
Nicobar Islands_6,2012,60.99990454518117,76.24920461925423,4.2929126937208,167.7417742677284,26.736875345222565,350.6383114567908,21
Nicobar Islands_6,2013,65.57605930724935,81.96934735429522,1.6875512994233184,26.51575284056637,38.030472628247686,381.15707593820105,21
Nicobar Islands_6,2014,72.44353303723283,90.55361340453167,0.9890336319400069,120.77789658424152,32.80639661957574,451.7022699846387,47
Nicobar Islands_6,2015,58.443580720109885,73.05382816966383,1.745742700034192,166.77039297030535,24.419804368483945,65.4026498692381,20
Nicobar Islands_6,2016,57.02113553020382,71.27578744724782,2.1061170957370785,114.88896436187625,26.325285061726134,182.50959179386294,22
Nicobar Islands_6,2017,51.61686056148825,64.52050363195767,0.6597658370099445,117.4975577936465,40.8403124069957,261.97945371221647,32
Nicobar Islands_6,2018,59.51994469791373,74.39927121257172,0.21009961076857525,61.04869828313976,31.246812041450383,335.0651989217663,39
Nicobar Islands_6,2019,64.28705075500157,80.3581009500732,3.2607654220697144,90.12374756512355,17.959598649976368,455.25753555637357,34
Nicobar Islands_6,2020,61.83148952300196,77.2886766250701,0.190114315082587,183.7167732464948,16.73473281342673,309.43241398141413,38
Nicobar Islands_6,2021,67.38468422123816,84.230108451783,2.085715631335675,104.51832985617921,42.59531096741529,97.96042855790347,22
Nicobar Islands_6,2022,64.4834835263124,80.60363973714642,4.510091345055715,176.0391147368779,36.01066346458384,320.232587195144,7
Nicobar Islands_6,2023,48.722053271393705,60.902026602501955,4.206724119573649,86.83248529431462,32.280641762788065,239.91622679780932,2
Nicobar Islands_7,2000,120.31745328664701,100.0,3.7163647204892154,25.73174690577403,67.60532611060826,160.40709935659441,21
Nicobar Islands_7,2001,118.56183480059246,98.54084470864595,2.2422476421504935,183.94759868546367,75.04012289023903,324.6821001535809,34
Nicobar Islands_7,2002,118.12750516749085,98.17985831703172,4.775025989044202,35.65024271002932,57.91235967525037,171.4600500764877,47
Nicobar Islands_7,2003,117.63726508729779,97.77240281759964,3.015881860431249,19.770904562007566,58.56215369889898,318.5792820126001,34
Nicobar Islands_7,2004,114.57745798121707,95.22929122198519,2.4237628126318116,75.43290908840432,47.08263842088316,235.7570977730385,43
Nicobar Islands_7,2005,113.33030784963584,94.19274157975666,2.352439412529543,24.427347970228197,27.953963800627808,51.052725781600216,30
Nicobar Islands_7,2006,117.27016891962154,97.46729648626659,0.6051593554673499,69.77334579378807,80.26652299674281,482.9444535938529,17
Nicobar Islands_7,2007,106.83996107152858,88.79838972072544,2.2854282874939833,45.17525647933773,56.10599788782267,442.8256261443837,8
Nicobar Islands_7,2008,108.65006066263587,90.30282614425484,3.8192756431403647,147.57963256189632,63.27116201269221,491.2595600809947,18
Nicobar Islands_7,2009,109.21021627746461,90.76839086452382,1.1839262649160511,197.65692151936292,83.7025980550542,67.74206511582766,10
Nicobar Islands_7,2010,106.49349693209804,88.51043138220814,4.996832147872591,115.60325047306414,51.53497954129895,190.78468542751438,15
Nicobar Islands_7,2011,103.31001887707416,85.86453258027831,1.5570101361254989,185.63527712154078,80.85403115867842,474.91992010104525,18
Nicobar Islands_7,2012,100.90629142048304,83.86671149037839,0.3689248117677272,96.47730015686966,51.81141963280095,340.04599278162,14
Nicobar Islands_7,2013,102.19019065624697,84.93380458509769,1.2270433027097452,32.90770829768297,25.156355538907896,363.3299491451629,40
Nicobar Islands_7,2014,104.05577788993561,86.48435870898197,2.081978703441069,118.76127429235848,71.00622557628381,292.2806706713544,22
Nicobar Islands_7,2015,105.64552197067543,87.80565004063307,3.166867744541345,178.33577216487555,60.167017180961416,154.8317636391352,35
Nicobar Islands_7,2016,91.43508031302468,75.99486010993574,0.20422011316689698,176.1933178099979,47.30506166079648,472.5804643308033,35
Nicobar Islands_7,2017,110.0316957900865,91.45115092150805,0.14647862477964058,20.00992883567343,27.851888130529915,66.91854794281738,44
Nicobar Islands_7,2018,94.37480577975101,78.43816769867158,4.38101785951306,196.97585914786606,62.378353687476306,237.99505197530019,39
Nicobar Islands_7,2019,95.9256563250631,79.72713326679852,3.6881318552047615,10.635808788166052,46.08138645774822,183.65129440469698,4
Nicobar Islands_7,2020,88.85085382961975,73.84702003119986,2.986631818907385,62.680472682386984,66.30081466130473,70.29530474914543,15
Nicobar Islands_7,2021,97.71116390111703,81.21113041540843,3.4302716851960424,51.46823869436219,75.23532054701921,403.8552564869984,43
Nicobar Islands_7,2022,89.89516373052992,74.71498213676585,4.9134195238924,177.99780584498555,50.38435757328763,456.6757852288717,34
Nicobar Islands_7,2023,103.05478214647042,85.65239649891058,4.956726268071185,54.017623262854244,78.90276699292465,342.3409920465658,45
Nicobar Islands_8,2000,53.986802249984244,100.0,0.3300322500242837,82.97721618333742,11.98718435526248,480.77161834249654,6
Nicobar Islands_8,2001,52.28564771928943,96.84894370513432,3.1859118226811507,51.10156437694517,26.71567691920485,318.77333259365344,49
Nicobar Islands_8,2002,52.465116502325785,97.18137455037188,2.041585892623028,154.06531038377736,32.403104988992965,119.25315785293478,32
Nicobar Islands_8,2003,50.40158888301396,93.35909293095548,3.152393176382082,152.09560477752342,11.134673460070182,452.71464855252793,37
Nicobar Islands_8,2004,51.437881225597714,95.27862196285709,4.399558226888864,60.464008091854154,14.284760127852056,449.93663594103975,25
Nicobar Islands_8,2005,45.09535074988169,83.53032383927656,0.2735696052508708,72.51975942027549,34.22528298836494,380.8456945355537,34
Nicobar Islands_8,2006,47.310723332347955,87.63386857639223,1.9261737333603388,59.353218914461976,29.997461977535398,273.1440807854469,6
Nicobar Islands_8,2007,40.384521537767725,74.8044334072028,0.6363974142668241,179.95118688393282,32.10105852335195,77.68266180765578,45
Nicobar Islands_8,2008,44.219763322064466,81.90846925384875,3.0027981448316363,166.68938352577834,18.07197717721471,355.1072686515786,27
Nicobar Islands_8,2009,37.81614836583504,70.04702406845384,3.6961586028731386,109.03945931427883,27.26152833601658,160.37848951490054,48
Nicobar Islands_8,2010,38.361357599258724,71.05691761780523,4.201365308981993,142.51957771716388,23.326945537851365,328.37512019683294,38
Nicobar Islands_8,2011,45.364646843531645,84.0291422215971,4.420021950574716,192.6499047551324,21.742458907169862,445.58216610265924,42
Nicobar Islands_8,2012,45.66714463546223,84.58946026105029,1.7420823858697956,151.26656869540548,13.538296181744425,418.085160853578,14
Nicobar Islands_8,2013,32.732404076178014,60.63038133766771,1.3675728204197493,46.69524427158568,8.198123054460721,196.89510942648184,41
Nicobar Islands_8,2014,33.718718182634206,62.457335454877864,1.3730375472143832,130.46108358892616,17.668312541355835,400.9304278180146,6
Nicobar Islands_8,2015,40.11158591400866,74.29887350666405,0.19029582181726562,92.12574893957733,28.24148068404801,226.46804515033847,15
Nicobar Islands_8,2016,23.618127717743825,43.74796567572349,0.6022976671543284,188.07341257492573,14.471569250256609,80.52667659732735,27
Nicobar Islands_8,2017,41.244173783211295,76.39677118165179,3.8778230334074646,144.6286808744996,19.968133008927005,76.06420725145924,18
Nicobar Islands_8,2018,21.455308483870084,39.741765745861244,4.870095948969245,194.0867925042814,13.941468480099653,108.53880805878438,12
Nicobar Islands_8,2019,43.7860751309084,81.10514663965151,0.20840540249208656,71.48594163841284,21.594675494540965,396.68333801350695,23
Nicobar Islands_8,2020,30.609721058681796,56.698525904432,1.440770664780163,199.45365502996512,13.949118680857696,253.12416094835396,39
Nicobar Islands_8,2021,26.885543219310588,49.800214309449,4.147011752419493,66.6911418880986,18.9265701225056,397.770251007562,20
Nicobar Islands_8,2022,21.387932178706784,39.616964308555666,1.438971682291226,190.66407682757796,6.2160760024223505,244.55066046917085,21
Nicobar Islands_8,2023,11.108206622284513,20.575781782459167,4.301064451253243,193.25888973133962,7.287610569856092,249.0344430714096,1
Nicobar Islands_9,2000,59.08542632141914,100.0,3.6496710958091736,151.7090322858832,18.920068512665893,440.65526607073895,24
Nicobar Islands_9,2001,58.0326368058335,98.21819087864651,4.335355424214222,99.90988227139586,45.31861789714869,133.4864820664045,17
Nicobar Islands_9,2002,57.81193285020057,97.8446572183623,0.8529243869894522,96.20179057500371,29.95887412825618,58.03785161524372,29
Nicobar Islands_9,2003,56.994824371848395,96.46172993963339,0.25937827950713443,184.9610910849805,32.486490699342404,408.44178093927934,25
Nicobar Islands_9,2004,57.07803531042059,96.60256151816772,3.0318035990998924,125.38822516990753,19.893063658085754,301.28570266243906,48
Nicobar Islands_9,2005,52.898467220858365,89.52878994744947,0.4146237916681571,120.57456636373577,19.11729671645394,408.9015952867347,11
